epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.04816148802638054,3.3941824436187744,0.05125628039240837,3.232426881790161,0.0010000000474974513
1,0.053270794451236725,3.2466585636138916,0.04924623295664787,3.1656887531280518,0.0010000000474974513
2,0.048747800290584564,3.1733028888702393,0.05025125667452812,3.1137733459472656,0.0010000000474974513
3,0.04958539083600044,3.11731219291687,0.05829145759344101,3.0792617797851562,0.0010000000474974513
4,0.04966915026307106,3.079531669616699,0.05025125667452812,3.05977725982666,0.0010000000474974513
5,0.05318703502416611,3.0569469928741455,0.045728642493486404,3.044455051422119,0.0010000000474974513
6,0.047910209745168686,3.04459547996521,0.046984925866127014,3.033189058303833,0.0010000000474974513
7,0.051763128489255905,3.0330023765563965,0.04874371737241745,3.029066801071167,0.0010000000474974513
8,0.049082837998867035,3.0271098613739014,0.05477387085556984,3.0217480659484863,0.0010000000474974513
9,0.055951084941625595,3.0207598209381104,0.04748743772506714,3.0165252685546875,0.0010000000474974513
10,0.04925035685300827,3.0157198905944824,0.046984925866127014,3.014277696609497,0.0010000000474974513
11,0.04883155971765518,3.013307571411133,0.05100502446293831,3.0116333961486816,0.0010000000474974513
12,0.048747800290584564,3.0091726779937744,0.04497487470507622,3.009608268737793,0.0010000000474974513
13,0.05427590385079384,3.0078237056732178,0.05100502446293831,3.0061521530151367,0.0010000000474974513
14,0.05310327559709549,3.006610870361328,0.045728642493486404,3.0076282024383545,0.0010000000474974513
15,0.05008794739842415,3.0040061473846436,0.04371859133243561,3.004866600036621,0.0010000000474974513
16,0.051344335079193115,3.0026326179504395,0.049748744815588,3.0037834644317627,0.0010000000474974513
17,0.053270794451236725,3.0034236907958984,0.05477387085556984,3.0027072429656982,0.0010000000474974513
18,0.052516959607601166,3.0025081634521484,0.050753768533468246,3.002133846282959,0.0010000000474974513
19,0.054024625569581985,3.0014264583587646,0.05351758748292923,3.00374698638916,0.0010000000474974513
20,0.05159560963511467,3.000903606414795,0.04874371737241745,3.001403570175171,0.0010000000474974513
21,0.05461093783378601,3.0019752979278564,0.053015075623989105,3.003164052963257,0.0010000000474974513
22,0.05494597554206848,3.001720666885376,0.04924623295664787,3.0017831325531006,0.0010000000474974513
23,0.051344335079193115,3.001150369644165,0.0477386936545372,3.0018675327301025,0.0010000000474974513
24,0.05377334728837013,3.0005178451538086,0.04924623295664787,3.002213954925537,0.0010000000474974513
25,0.050255466252565384,3.001075506210327,0.05276381969451904,3.000607490539551,0.0010000000474974513
26,0.05092553794384003,3.0009958744049072,0.04597989842295647,3.002490758895874,0.0010000000474974513
27,0.05042298510670662,3.0006725788116455,0.05276381969451904,3.0004208087921143,0.0010000000474974513
28,0.05377334728837013,3.000154495239258,0.051758792251348495,2.999641180038452,0.0010000000474974513
29,0.052935756742954254,2.999737501144409,0.053015075623989105,3.001188278198242,0.0010000000474974513
30,0.05109305679798126,2.9998042583465576,0.050502512603998184,2.9995532035827637,0.0010000000474974513
31,0.05260071903467178,2.9990625381469727,0.049748744815588,3.0004324913024902,0.0010000000474974513
32,0.049836669117212296,2.999387502670288,0.051758792251348495,3.0005433559417725,0.0010000000474974513
33,0.054024625569581985,2.9983999729156494,0.04874371737241745,3.0010504722595215,0.0010000000474974513
34,0.05452717840671539,2.9993069171905518,0.04673366993665695,3.000831127166748,0.0010000000474974513
35,0.05075801908969879,2.9988181591033936,0.05276381969451904,2.999559164047241,0.0010000000474974513
36,0.05201440677046776,2.998471736907959,0.05326633155345917,3.002108573913574,0.0010000000474974513
37,0.0536058284342289,2.9979910850524902,0.05150753632187843,2.998635768890381,0.0005000000237487257
38,0.05662115663290024,2.9966001510620117,0.05125628039240837,2.9998252391815186,0.0005000000237487257
39,0.05494597554206848,2.996917963027954,0.050502512603998184,2.999145030975342,0.0005000000237487257
40,0.05544852837920189,2.9969828128814697,0.04874371737241745,2.9988369941711426,0.0005000000237487257
41,0.054359663277864456,2.996607780456543,0.051758792251348495,2.998891830444336,0.0005000000237487257
42,0.056286122649908066,2.99613881111145,0.055276382714509964,2.998994827270508,0.0005000000237487257
43,0.05812882259488106,2.99625563621521,0.054271355271339417,2.998885154724121,0.0005000000237487257
44,0.05511349439620972,2.996708869934082,0.050753768533468246,2.9991588592529297,0.0005000000237487257
45,0.056369882076978683,2.996206283569336,0.05125628039240837,2.9989778995513916,0.0005000000237487257
46,0.05762626603245735,2.9951422214508057,0.05150753632187843,2.9988181591033936,0.0002500000118743628
47,0.05846385657787323,2.9952969551086426,0.04924623295664787,2.9985549449920654,0.0002500000118743628
48,0.057123713195323944,2.995283603668213,0.05251256376504898,2.9987282752990723,0.0002500000118743628
49,0.05771002545952797,2.9947211742401123,0.04924623295664787,2.9987523555755615,0.0002500000118743628
50,0.05779378488659859,2.9947383403778076,0.048241205513477325,2.998636245727539,0.0002500000118743628
51,0.05838009715080261,2.995007276535034,0.05025125667452812,2.998577833175659,0.0002500000118743628
52,0.05762626603245735,2.9950144290924072,0.049497488886117935,2.9990901947021484,0.0002500000118743628
53,0.058212582021951675,2.9947617053985596,0.05000000074505806,2.998746871948242,0.0002500000118743628
54,0.05729123204946518,2.9951276779174805,0.04849246144294739,2.9984424114227295,0.0001250000059371814
55,0.06030655652284622,2.9942123889923096,0.05025125667452812,2.99855637550354,0.0001250000059371814
56,0.05779378488659859,2.9941139221191406,0.05125628039240837,2.998551607131958,0.0001250000059371814
57,0.05779378488659859,2.994586706161499,0.051758792251348495,2.9984402656555176,0.0001250000059371814
58,0.05771002545952797,2.9942398071289062,0.048241205513477325,2.998727321624756,0.0001250000059371814
59,0.05854761600494385,2.993788003921509,0.05000000074505806,2.998648166656494,0.0001250000059371814
60,0.06039031594991684,2.993891716003418,0.04924623295664787,2.998720169067383,0.0001250000059371814
61,0.059050172567367554,2.9944045543670654,0.051758792251348495,2.9985909461975098,0.0001250000059371814
62,0.058966413140296936,2.9939773082733154,0.04748743772506714,2.998560905456543,0.0001250000059371814
63,0.0634894073009491,2.99337100982666,0.049497488886117935,2.998505115509033,6.25000029685907e-05
64,0.06047407537698746,2.9928226470947266,0.05150753632187843,2.998737096786499,6.25000029685907e-05
65,0.06156294420361519,2.993304491043091,0.049497488886117935,2.9986400604248047,6.25000029685907e-05
66,0.06080911308526993,2.993439197540283,0.050502512603998184,2.9986164569854736,6.25000029685907e-05
67,0.05603484436869621,2.993813991546631,0.052010051906108856,2.998640537261963,6.25000029685907e-05
