epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.05193064734339714,3.390247106552124,0.04673366993665695,3.2329039573669434,0.0010000000474974513
1,0.05000418797135353,3.2428574562072754,0.05150753632187843,3.16111421585083,0.0010000000474974513
2,0.054359663277864456,3.1612751483917236,0.05000000074505806,3.1141886711120605,0.0010000000474974513
3,0.052851997315883636,3.107481002807617,0.048241205513477325,3.0812947750091553,0.0010000000474974513
4,0.05142809450626373,3.078190803527832,0.043467335402965546,3.0596108436584473,0.0010000000474974513
5,0.04933411628007889,3.0584073066711426,0.050753768533468246,3.040893316268921,0.0010000000474974513
6,0.049836669117212296,3.043694496154785,0.04874371737241745,3.0328097343444824,0.0010000000474974513
7,0.0489153191447258,3.0321760177612305,0.04522613063454628,3.0256261825561523,0.0010000000474974513
8,0.05276823788881302,3.023033857345581,0.04547738656401634,3.0224785804748535,0.0010000000474974513
9,0.050590500235557556,3.0187466144561768,0.04422110691666603,3.016676187515259,0.0010000000474974513
10,0.04958539083600044,3.0152432918548584,0.050502512603998184,3.0183913707733154,0.0010000000474974513
11,0.050674259662628174,3.0122203826904297,0.05100502446293831,3.0140910148620605,0.0010000000474974513
12,0.05310327559709549,3.010641098022461,0.04899497330188751,3.0114502906799316,0.0010000000474974513
13,0.050171706825494766,3.008861541748047,0.045728642493486404,3.010915994644165,0.0010000000474974513
14,0.05117681622505188,3.0068812370300293,0.05452261492609978,3.007844924926758,0.0010000000474974513
15,0.0536058284342289,3.004920244216919,0.04874371737241745,3.007291555404663,0.0010000000474974513
16,0.05452717840671539,3.0041065216064453,0.05100502446293831,3.0059714317321777,0.0010000000474974513
17,0.05318703502416611,3.0032029151916504,0.04748743772506714,3.0049397945404053,0.0010000000474974513
18,0.05109305679798126,3.002037286758423,0.0477386936545372,3.0049245357513428,0.0010000000474974513
19,0.05184688791632652,3.0014939308166504,0.04899497330188751,3.0041093826293945,0.0010000000474974513
20,0.05193064734339714,3.001865863800049,0.045728642493486404,3.0045530796051025,0.0010000000474974513
21,0.056704916059970856,3.000868082046509,0.0477386936545372,3.0032382011413574,0.0010000000474974513
22,0.05352206900715828,3.0013742446899414,0.04798994958400726,3.003617525100708,0.0010000000474974513
23,0.054862216114997864,3.0001537799835205,0.05025125667452812,3.0014686584472656,0.0010000000474974513
24,0.05234944447875023,2.999361991882324,0.05376884341239929,3.001276969909668,0.0010000000474974513
25,0.05260071903467178,2.999490261077881,0.054020099341869354,3.0027894973754883,0.0010000000474974513
26,0.055616047233343124,2.999849557876587,0.052010051906108856,3.0030550956726074,0.0010000000474974513
27,0.05159560963511467,3.0005600452423096,0.047236181795597076,3.0028769969940186,0.0010000000474974513
28,0.05494597554206848,2.9994311332702637,0.050502512603998184,3.004451036453247,0.0010000000474974513
29,0.05528101325035095,2.9999401569366455,0.04195979982614517,3.0025811195373535,0.0010000000474974513
30,0.05511349439620972,2.9986674785614014,0.049748744815588,3.001962661743164,0.0010000000474974513
31,0.054024625569581985,2.9986729621887207,0.050502512603998184,3.0016489028930664,0.0010000000474974513
32,0.052181925624608994,2.9991042613983154,0.043467335402965546,3.003641366958618,0.0010000000474974513
33,0.05653739720582962,2.9970781803131104,0.04597989842295647,3.0008955001831055,0.0005000000237487257
34,0.054862216114997864,2.996209144592285,0.04798994958400726,3.0001626014709473,0.0005000000237487257
35,0.055616047233343124,2.9957516193389893,0.048241205513477325,3.0007636547088623,0.0005000000237487257
36,0.05653739720582962,2.9956324100494385,0.052010051906108856,3.000802516937256,0.0005000000237487257
37,0.057123713195323944,2.995976209640503,0.05276381969451904,3.0019772052764893,0.0005000000237487257
38,0.05578356608748436,2.9962244033813477,0.05477387085556984,3.0018997192382812,0.0005000000237487257
39,0.05544852837920189,2.996062755584717,0.046984925866127014,3.0012431144714355,0.0005000000237487257
40,0.0597202442586422,2.995008707046509,0.051758792251348495,3.0014541149139404,0.0005000000237487257
41,0.05829634144902229,2.9955692291259766,0.04321607947349548,3.0021512508392334,0.0005000000237487257
42,0.05620236322283745,2.9957358837127686,0.04497487470507622,3.001371145248413,0.0005000000237487257
43,0.05804506316781044,2.9946043491363525,0.04899497330188751,3.001715898513794,0.0002500000118743628
44,0.05729123204946518,2.993853807449341,0.04924623295664787,3.0016062259674072,0.0002500000118743628
45,0.05729123204946518,2.994091272354126,0.05000000074505806,3.0010852813720703,0.0002500000118743628
46,0.058631375432014465,2.9939324855804443,0.050502512603998184,3.0013484954833984,0.0002500000118743628
47,0.05653739720582962,2.993295431137085,0.05000000074505806,3.0023112297058105,0.0002500000118743628
48,0.05871513485908508,2.993842124938965,0.049497488886117935,3.0019099712371826,0.0002500000118743628
49,0.060139041393995285,2.9935717582702637,0.051758792251348495,3.0015671253204346,0.0002500000118743628
